#start
# timestamp, 	data
1474228260.0,	129839
1474228381.0,	130009
1474228500.0,	130109
1474228621.0,	130427
1474228740.0,	130715
1474228861.0,	130790
1474228980.0,	131065
1474229101.0,	131229
1474229226.0,	131249
1474229340.0,	131309
1474229460.0,	131543
1474229581.0,	131922
1474229700.0,	132093
1474229821.0,	132319
1474229941.0,	132556
1474230061.0,	132636
1474230180.0,	133034
1474230300.0,	133257
1474230421.0,	133817
1474230540.0,	134295
1474230661.0,	134325
1474230781.0,	134498
1474230901.0,	134947
1474231020.0,	135188
1474231140.0,	135596
1474231260.0,	136510
1474231381.0,	137520
1474231500.0,	137944
1474231621.0,	138488
1474231741.0,	138980
1474231860.0,	139390
1474231981.0,	139896
1474232100.0,	140592
1474232220.0,	141045
1474232340.0,	141289
1474232461.0,	141639
1474232580.0,	141862
1474232701.0,	141956
1474232820.0,	142079
1474232940.0,	142246
1474233061.0,	142534
1474233180.0,	142576
1474233301.0,	142613
1474233421.0,	142654
1474233540.0,	142664
1474233661.0,	142674
1474233781.0,	142684
1474233900.0,	142695
1474234021.0,	143791
1474234140.0,	143813
1474234261.0,	143854
1474234382.0,	143980
1474234501.0,	144048
1474234741.0,	144098
1474234860.0,	144397
1474234981.0,	144440
1474235100.0,	144757
1474235220.0,	144936
1474235341.0,	145049
1474235460.0,	145069
1474235581.0,	145197
1474235701.0,	145199
1474235820.0,	145249
1474235941.0,	145398
1474236060.0,	145421
1474236181.0,	145466
1474236306.0,	145498
1474236420.0,	145511
1474236540.0,	145556
1474236661.0,	145743
1474236781.0,	145827
1474236901.0,	145902
1474237020.0,	145922
1474237140.0,	145982
1474237261.0,	146111
1474237380.0,	146173
1474237501.0,	146207
1474237621.0,	146358
1474237740.0,	146381
1474237860.0,	146519
1474237981.0,	146531
1474238101.0,	146541
1474238341.0,	147111
1474238461.0,	147162
1474238580.0,	147192
1474238701.0,	147279
1474238821.0,	147285
1474238941.0,	147785
1474239060.0,	147845
1474239180.0,	147857
1474239301.0,	147864
1474239420.0,	147869
1474239541.0,	148061
1474239662.0,	148293
1474239781.0,	148328
1474239900.0,	148378
1474240020.0,	148449
1474240140.0,	148562
1474240381.0,	148593
1474240501.0,	148731
1474240621.0,	148847
1474240741.0,	0
1474240860.0,	148882
1474240981.0,	149007
1474241100.0,	149012
1474241220.0,	149035
1474241341.0,	149398
1474241461.0,	149465
1474241580.0,	149636
1474241700.0,	149736
1474241821.0,	150043
1474241941.0,	153509
1474242061.0,	153519
1474242181.0,	153586
1474242301.0,	153736
1474242420.0,	153868
1474242540.0,	153920
1474242661.0,	154110
1474242781.0,	154348
1474242900.0,	154621
1474243020.0,	154671
1474243141.0,	154740
1474243261.0,	154765
1474243380.0,	154891
1474243500.0,	156009
1474243620.0,	156053
1474243741.0,	156203
1474243860.0,	156298
1474243980.0,	156452
1474244100.0,	156988
1474244220.0,	157321
1474244340.0,	157854
1474244460.0,	158008
1474244580.0,	158360
1474244701.0,	158445
1474244821.0,	158465
1474244941.0,	158856
1474245061.0,	158981
1474245300.0,	159111
1474245421.0,	159251
1474245540.0,	159411
1474245661.0,	159516
1474245781.0,	159628
1474245900.0,	159630
1474246141.0,	159642
1474246261.0,	159702
1474246381.0,	159712
1474246500.0,	159713
1474246621.0,	159753
1474246740.0,	159755
1474246861.0,	159775
1474246981.0,	159905
1474247100.0,	159935
1474247221.0,	159945
1474247341.0,	159976
1474247460.0,	159986
1474247581.0,	160011
1474247700.0,	160034
1474247820.0,	160164
1474247941.0,	160174
1474248181.0,	160294
1474248420.0,	160295
1474248540.0,	160297
1474248660.0,	160348
1474248781.0,	160410
1474248901.0,	161009
1474249021.0,	161150
1474249140.0,	161439
1474249260.0,	161629
1474249380.0,	161709
1474249501.0,	161795
1474249621.0,	162017
1474249740.0,	162207
1474249861.0,	162338
1474249980.0,	162483
1474250100.0,	162538
1474250220.0,	162815
1474250341.0,	162958
1474250460.0,	163054
1474250581.0,	163080
1474250700.0,	163176
1474250821.0,	163311
1474250940.0,	163488
1474251061.0,	163628
1474251180.0,	163909
1474251301.0,	164253
1474251421.0,	164442
1474251542.0,	164561
1474251660.0,	164680
1474251780.0,	165340
1474251901.0,	165895
1474252021.0,	166106
1474252141.0,	166398
1474252260.0,	166694
1474252380.0,	166984
1474252500.0,	167065
1474252621.0,	167170
1474252741.0,	167435
1474252862.0,	167788
1474252980.0,	168150
1474253100.0,	168450
1474253220.0,	169443
1474253340.0,	169757
1474253460.0,	170522
1474253581.0,	170769
1474253701.0,	171088
1474253821.0,	171154
1474253941.0,	171599
1474254060.0,	171719
1474254180.0,	171909
1474254300.0,	171969
1474254421.0,	172248
1474254540.0,	172925
1474254661.0,	173442
1474254781.0,	173809
1474254901.0,	174114
1474255021.0,	174632
1474255141.0,	174720
1474255260.0,	174894
1474255380.0,	175121
1474255501.0,	175338
1474255621.0,	175619
1474255741.0,	176304
1474255860.0,	176516
1474255980.0,	176642
1474256101.0,	176774
1474256221.0,	176905
1474256341.0,	176915
1474256462.0,	177145
1474256580.0,	177235
1474256700.0,	177871
1474256821.0,	177971
1474256940.0,	177981
1474257061.0,	178023
1474257180.0,	178468
1474257301.0,	178601
1474257421.0,	179013
1474257542.0,	179149
1474257661.0,	179159
1474257781.0,	179171
1474257900.0,	179172
1474258140.0,	179289
1474258261.0,	179319
1474258382.0,	179323
1474258500.0,	179374
1474258740.0,	179444
1474258861.0,	179493
1474258981.0,	179561
1474259101.0,	180000
1474259220.0,	180017
1474259340.0,	180332
1474259460.0,	180516
1474259581.0,	180576
1474259820.0,	180636
1474259941.0,	180876
1474260061.0,	181007
1474260180.0,	181057
1474260300.0,	181660
1474260420.0,	181674
1474260541.0,	181692
1474260661.0,	181765
1474260901.0,	181795
1474261020.0,	181815
1474261140.0,	181967
1474261260.0,	181978
1474261380.0,	182147
1474261502.0,	182353
1474261620.0,	182363
1474261741.0,	182365
1474261860.0,	182411
1474261981.0,	182536
1474262100.0,	182570
1474262221.0,	182580
1474262340.0,	182600
1474262460.0,	182630
1474262581.0,	182642
1474262700.0,	182652
1474262820.0,	182662
1474263060.0,	182664
1474263301.0,	182732
1474263660.0,	182842
1474265340.0,	182902
1474265701.0,	183089
1474267620.0,	183099
1474277581.0,	183109
1474278181.0,	183114
1474278420.0,	183141
1474288261.0,	183142
1474293900.0,	183176
1474294861.0,	183186
1474295580.0,	183286
1474303141.0,	183296
1474304100.0,	183341
1474305060.0,	183351
1474306980.0,	183363
1474309261.0,	183373
1474317420.0,	183375
1474324620.0,	183440
1474324861.0,	183450
1474329900.0,	183462
1474333260.0,	183492
1474337581.0,	183592
1474338421.0,	183604
